Address,2019 EUI,"2019 EUI Quartile
(Top being the least energy intensive quartile)",2020 EUI,"2020 EUI Quartile
(Top being the least energy intensive quartile)",2021 EUI,"2021 EUI Quartile 
(Top being the least energy intensive quartile)",Building Type,Main Function,Building Size,TOP/CSC Year,Green Mark Award,Year of Green Mark Award,Green Mark Version,GFA,AC Area,AC Area Percentage,No. Of Hotel Rooms,Type of Air-conditioning System,Age  of Chiller,Air-con system efficiency (kW/RT),Date of Last Audit/Health Check,LED Percentage Usage,Installation of Solar PV,Remarks,postal_code,lat,lon,plan_area
"511 GUILLEMARD ROAD, SINGAPORE 399849",375.99349653808105,2nd,338.4940751730959,3rd,344.9669574678536,2nd,Commercial Building,Retail,Medium,2000.0,,,,10110.0,6858.0,0.6783382789317507,0.0,Others,15.0,,,30.0,N,,399849,1.3141912983094,103.891500511011,GEYLANG
"799 NEW UPPER CHANGI ROAD, SINGAPORE 467351",348.24861424427974,2nd,327.476515468901,3rd,327.81939252336446,2nd,Commercial Building,Retail,Medium,2010.0,Gold,2020.0,Existing Building for Non-Residential buildings (version 3),12412.0,8388.0,0.6757976152110861,0.0,Water Cooled Chilled Water Plant,8.0,0.6,2014-02-01,20.0,N,,467351,0,0,NA
"279 BALESTIER ROAD, SINGAPORE 329727",338.8884286642834,2nd,303.6041111472214,3rd,316.3898196295092,2nd,Commercial Building,Retail,Medium,1988.0,,,,6154.0,4315.0,0.7011699707507313,0.0,Air Cooled Chilled Water Plant,3.0,,,5.0,N,,329727,1.32281193728737,103.852026274201,NOVENA
"220 ORCHARD ROAD, SINGAPORE 238852",396.0644179549264,3rd,313.49361519836094,3rd,316.0885062395232,2nd,Commercial Building,Retail,Medium,1984.0,,,,5369.0,5321.0,0.9910597876699572,0.0,Others,5.0,,,0.0,N,,238852,1.30177313264942,103.838659652851,ORCHARD
"18 YISHUN AVENUE 9, SINGAPORE 768897",255.0406350166314,2nd,266.7452272956356,2nd,311.3054913819172,2nd,Commercial Building,Retail,Medium,2016.0,,,,9921.0,7374.0,0.7432718475960085,0.0,Others,0.0,,,0.0,N,,768897,1.43306021695327,103.841649364872,YISHUN
"1 QUEENSWAY, SINGAPORE 149053",326.2136503043846,2nd,298.9059189334976,3rd,310.4282530631116,2nd,Commercial Building,Retail,Medium,1974.0,,,,12977.0,7925.0,0.6106958464976497,0.0,Water Cooled Chilled Water Plant,23.0,,,95.0,N,,149053,1.28761792586115,103.803391140455,QUEENSTOWN
"291 NEW BRIDGE ROAD, SINGAPORE 088756",375.548496328438,2nd,293.9727419893191,2nd,305.7211415220294,2nd,Commercial Building,Retail,Medium,1993.0,,,,5992.0,3534.0,0.5897863818424566,0.0,Air Cooled Chilled Water Plant,20.0,,,0.0,N,,088756,1.28189332818051,103.841977656341,OUTRAM
"218 ORCHARD ROAD, SINGAPORE 238851",305.6294587628866,2nd,274.8991481838637,2nd,300.79243008678884,2nd,Commercial Building,Retail,Medium,2014.0,Gold,2022.0,New Building for Non-Residential buildings (version 3),9333.0,8363.0,0.8621649484536082,0.0,Air Cooled Chilled Water Plant,7.0,1.03,,63.0,N,,238851,1.30160116957544,103.838868886519,ORCHARD
"230 STADIUM BOULEVARD, SINGAPORE 397799",292.20528301886793,2nd,244.26050943396226,2nd,293.11222641509437,2nd,Commercial Building,Retail,Medium,2018.0,,,,5300.0,5000.0,0.9433962264150944,0.0,Others,2.0,,,100.0,Y,,397799,1.30426016123523,103.882367769241,KALLANG
"321 ORCHARD ROAD, SINGAPORE 238866",308.1673363621067,2nd,224.30345280161538,2nd,268.53925458522633,2nd,Commercial Building,Retail,Medium,1976.0,,,,5943.0,5312.0,0.8938246676762578,0.0,Water Cooled Packaged Unit,25.0,1000.0,,0.0,N,,238866,1.30146560603949,103.83792633759,ORCHARD
"321 CLEMENTI AVENUE 3, SINGAPORE 129905",319.3111316763617,2nd,249.7640705975674,2nd,267.75227128503434,2nd,Commercial Building,Retail,Medium,2016.0,Platinum,2015.0,New Building for Non-Residential buildings (version 4.1),7564.0,5696.0,0.7530407191961925,0.0,Water Cooled Chilled Water Plant,1.0,119.0,,60.0,Y,,129905,1.31200212030821,103.764986676365,CLEMENTI
"1187 UPPER SERANGOON ROAD, SINGAPORE 533971",265.10210253184465,2nd,228.4735791791162,2nd,259.3592357288881,2nd,Commercial Building,Retail,Medium,2016.0,,,,6359.0,90.0,0.014153168737222834,0.0,Others,2.0,,,0.0,N,,533971,1.37050445523679,103.895291518188,HOUGANG
"30 RAFFLES AVENUE, SINGAPORE 039803",430.0161153846154,3rd,242.54334615384616,2nd,253.80134615384614,2nd,Commercial Building,Retail,Medium,2009.0,Certified,2007.0,New Building (version 1),13000.0,7508.0,0.5775384615384616,0.0,Water Cooled Chilled Water Plant,13.0,,,54.0,N,,039803,1.28967817604306,103.863412595794,DOWNTOWN CORE
"470 NORTH BRIDGE ROAD, SINGAPORE 188735",309.59669844861014,2nd,248.72013897866842,2nd,246.8328021978022,2nd,Commercial Building,Retail,Medium,1984.0,,,,6188.0,4800.0,0.7756948933419522,0.0,Others,3.0,,,100.0,N,,188735,1.2981408343975,103.855635339249,DOWNTOWN CORE
"1 BROOKE ROAD, SINGAPORE 429979",237.34138791350955,Top,215.9211143965995,Top,226.81536314914064,Top,Commercial Building,Retail,Medium,1980.0,,,,5411.0,3589.0,0.6632785067455184,0.0,Water Cooled Chilled Water Plant,33.0,,,100.0,N,,429979,1.30413915139831,103.903890730119,MARINE PARADE
"510 UPPER JURONG ROAD, SINGAPORE 638365",300.93212110512843,2nd,162.3461911907494,Top,219.4735660693795,Top,Commercial Building,Retail,Medium,1996.0,,,,11329.0,10551.0,0.9313266837320152,0.0,Air Cooled Chilled Water Plant,14.0,1.5,2017-02-08,50.0,Y,,638365,1.33259350255528,103.678953216561,JURONG WEST
"2 ORCHARD LINK, SINGAPORE 237978",328.35581208975725,2nd,232.35354831323463,2nd,215.37942985803696,Top,Commercial Building,Retail,Medium,2010.0,Gold,2021.0,Existing Building for Non-Residential buildings (version 3),13102.0,8608.0,0.6569989314608456,0.0,Others,11.0,,,100.0,N,,237978,1.30106463675593,103.835784682851,ORCHARD
"400 BALESTIER ROAD, SINGAPORE 329802",238.24803512623492,Top,220.36148066837418,2nd,214.70191120868395,Top,Commercial Building,Retail,Medium,1984.0,,,,8199.0,3304.0,0.40297597267959506,0.0,Water Cooled Packaged Unit,1.0,,,0.0,N,,329802,1.32572472557093,103.850395374025,NOVENA
"5 KOEK ROAD, SINGAPORE 228796",302.0025324274242,2nd,228.95700775512998,2nd,212.68065335254957,Top,Commercial Building,Retail,Medium,1983.0,,,,14571.0,8000.0,0.5490357559536064,0.0,Water Cooled Chilled Water Plant,10.0,0.65,2013-07-08,0.0,N,,228796,1.30199868252287,103.84073976691,ORCHARD
"100 UPPER CROSS STREET, SINGAPORE 058360",232.16552777554466,Top,179.59110459040116,Top,203.7739368116408,Top,Commercial Building,Retail,Medium,2003.0,,,,12439.0,11430.0,0.9188841546748131,0.0,Water Cooled Chilled Water Plant,9.0,,,39.0,N,,058360,1.28521518508963,103.843202911122,OUTRAM
"271 BUKIT TIMAH ROAD, SINGAPORE 259708",222.00361324803632,Top,188.44021135314603,Top,202.36249979755448,Top,Commercial Building,Retail,Medium,1990.0,,,,12349.0,7732.0,0.6261235727589278,0.0,Water Cooled Packaged Unit,23.0,,,0.0,N,,259708,1.31643963008359,103.835487584433,NEWTON
"211 NEW BRIDGE ROAD, SINGAPORE 059432",307.3574572541053,2nd,215.03436600643303,Top,179.46097850008465,Top,Commercial Building,Retail,Medium,1992.0,Gold,2019.0,Existing Building for Non-Residential buildings (version 3),5907.0,4725.0,0.7998984255967496,0.0,Water Cooled Chilled Water Plant,4.0,0.69,2021-06-22,0.0,N,,059432,1.28364109688899,103.843311644287,OUTRAM
"3501 JALAN BUKIT MERAH, SINGAPORE 159460",210.00336398161105,Top,165.16148311013393,Top,177.84702778333002,Top,Commercial Building,Retail,Medium,2015.0,,,,5003.0,4800.0,0.9594243453927643,0.0,Water Cooled Packaged Unit,4.0,,,0.0,N,,159460,1.28348433174779,103.818267800134,BUKIT MERAH
"66 EAST COAST ROAD, SINGAPORE 428778",107.90781034482761,Top,121.72271206896552,Top,160.99870862068968,Top,Commercial Building,Retail,Medium,2017.0,Legislated,2017.0,,5800.0,4000.0,0.6896551724137931,0.0,Others,2.0,107.0,2018-05-31,100.0,N,,428778,1.30457354662016,103.904203116447,MARINE PARADE
"190 CLEMENCEAU AVENUE, SINGAPORE 239924",178.60312100213218,Top,146.20399697938876,Top,156.75247334754798,Top,Commercial Building,Retail,Medium,1982.0,Gold,2016.0,Existing Building for Non-Residential buildings (version 3),11256.0,11070.0,0.9834754797441365,0.0,Water Cooled Chilled Water Plant,1.0,0.65,2015-07-01,100.0,N,,239924,1.29815265394505,103.844111318107,MUSEUM
"402 ORCHARD ROAD, SINGAPORE 238876",160.7731900413508,Top,151.6948716402481,Top,152.32794796691934,Top,Commercial Building,Retail,Medium,1984.0,,,,11608.0,11608.0,1,0.0,Water Cooled Chilled Water Plant,14.0,750.0,,0.0,N,,238876,1.30717887298465,103.828469994324,ORCHARD
"756 UPPER SERANGOON ROAD, SINGAPORE 534626",136.81926054437506,Top,130.02997763898526,Top,147.78077029840387,Top,Commercial Building,Retail,Medium,1982.0,Gold,2017.0,Existing Building for Non-Residential buildings (version 3),12969.0,12000.0,0.9252833680314596,0.0,Water Cooled Chilled Water Plant,2.0,0.625,2022-11-03,100.0,N,,534626,1.35348082277147,103.878828134896,HOUGANG
"21 CUSCADEN ROAD, SINGAPORE 249720",222.9914893218434,Top,167.0418902210566,Top,137.5749625327838,Top,Commercial Building,Retail,Medium,1983.0,,,,5338.0,5000.0,0.9366804046459348,0.0,Air Cooled Chilled Water Plant,8.0,,,0.0,N,,249720,1.30620284633911,103.827951886588,ORCHARD
"108 DEPOT ROAD, SINGAPORE 100108",163.62491076408256,Top,132.14161275329985,Top,128.84603643799963,Top,Commercial Building,Retail,Medium,2004.0,Gold,2021.0,Existing Building for Non-Residential buildings (version 2.1),10758.0,5427.0,0.5044617958728388,0.0,Others,10.0,,,100.0,N,,100108,1.28096680702384,103.810298189643,BUKIT MERAH
"52 TELOK BLANGAH ROAD, SINGAPORE 098829",83.30552835283528,Top,79.08134473447346,Top,78.18757335733572,Top,Commercial Building,Retail,Medium,1985.0,,,,5555.0,3201.0,0.5762376237623762,0.0,Water Cooled Packaged Unit,1.0,,,100.0,N,,098829,1.26617727280392,103.823388742056,BUKIT MERAH
"87 SCIENCE PARK DRIVE, SINGAPORE 118260",60.7947737704918,Top,51.40063770491803,Top,49.40225573770492,Top,Commercial Building,Retail,Medium,1996.0,Certified,2019.0,Existing Non-Residental Buildings ENRB: 2017,6100.0,6100.0,1,0.0,Water Cooled Chilled Water Plant,5.0,0.65,2019-03-01,100.0,N,,118260,1.28774358639098,103.790369856119,QUEENSTOWN
"35 ROCHESTER DRIVE, SINGAPORE 138639",119.06692638678916,,103.94673799278986,,116.3053843470171,,Commercial Building,Retail,Medium,2011.0,Gold,2009.0,New Building for A/C buildings (version 2),8599.0,6523.0,0.7585765786719386,0.0,District Cooling Plant,13.1,,,10.0,N,,138639,1.30535121511819,103.788347379295,QUEENSTOWN
"2 BAYFRONT AVENUE, SINGAPORE 018972",,,,,,,Commercial Building,Retail,,2010.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),,,,,District Cooling Plant,12.0,,,100.0,N,,018972,1.28385464447515,103.858674928653,DOWNTOWN CORE
"8 BAYFRONT AVENUE, SINGAPORE 018955",,,,,,,Commercial Building,Retail,,2010.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),,,,,District Cooling Plant,12.0,,,89.0,N,,018955,1.28406269868627,103.859522743863,DOWNTOWN CORE
"10 BAYFRONT AVENUE, SINGAPORE 018956",,,,,,,Commercial Building,Retail,,2010.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),,,,,District Cooling Plant,12.0,,,85.0,N,,018956,1.28240704314408,103.858392749523,DOWNTOWN CORE
"8A MARINA BOULEVARD, SINGAPORE 018984",,,,,,,Commercial Building,Retail,,2009.0,Platinum,2020.0,Existing Building for Non-Residential buildings (version 3),,,,,District Cooling Plant,12.0,,,1.0,N,,018984,1.27992126239604,103.854773147641,DOWNTOWN CORE
"3 GATEWAY DRIVE, SINGAPORE 608532",,,,,,,Commercial Building,Retail,,2013.0,Platinum,2022.0,New Building for Non-Residential buildings (version 4.1),,,,,Water Cooled Chilled Water Plant,5.0,0.54,2016-09-14,66.0,N,,608532,1.33402529481694,103.742586014944,JURONG EAST
"310 ORCHARD ROAD, SINGAPORE 238864",,,,,,,Commercial Building,Retail,,1982.0,Gold,2021.0,Existing Building for Non-Residential buildings (version 3),,,,,Water Cooled Chilled Water Plant,10.0,0.65,2011-10-01,100.0,N,,238864,1.30505783063001,103.83306065595,ORCHARD
"18 AH HOOD ROAD, SINGAPORE 329983",,,,,,,Commercial Building,Retail,,2013.0,Legislated,2013.0,,,,,,Air Cooled Chilled Water Plant,9.0,,,20.0,N,,329983,1.32710813506067,103.846374256983,NOVENA
"1 RAFFLES BOULEVARD, SINGAPORE 039593",,,,,,,Commercial Building,Retail,,1991.0,Gold,2022.0,GM: 2021 In Operation,,,,,Others,0.0,,,70.0,N,,039593,1.29350132535558,103.857307495824,DOWNTOWN CORE
"1 ESPLANADE DRIVE, SINGAPORE 038981",,,,,,,Commercial Building,Retail,,2002.0,Platinum,2022.0,Existing Non-Residental Buildings ENRB: 2017,,,,,Water Cooled Chilled Water Plant,3.0,0.59,2018-10-31,75.0,N,,038981,1.28986000006992,103.855277979198,DOWNTOWN CORE
"36 BEACH ROAD, SINGAPORE 189766",,,,,,,Commercial Building,Retail,,2015.0,Platinum,2021.0,New Building for Non-Residential buildings (version 3),,,,,Water Cooled Chilled Water Plant,2.0,0.65,,50.0,N,,189766,1.29578101285494,103.856177264026,DOWNTOWN CORE
"333A ORCHARD ROAD, SINGAPORE 238897",,,,,,,Commercial Building,Retail,,2011.0,Gold,2020.0,Existing Building for Non-Residential buildings (version 2.1),,,,,Water Cooled Chilled Water Plant,10.0,0.8,2016-08-10,70.0,N,,238897,1.30206450556085,103.836340953748,ORCHARD
"60 COLLYER QUAY, SINGAPORE 049322",,,,,,,Commercial Building,Retail,,2011.0,Gold,2019.0,Existing Building for Non-Residential buildings (version 3),,,,,Others,0.0,,,48.0,N,,049322,1.28302086106105,103.852922838329,DOWNTOWN CORE
"62 COLLYER QUAY, SINGAPORE 049325",,,,,,,Commercial Building,Retail,,2011.0,Gold,2019.0,Existing Building for Non-Residential buildings (version 3),,,,,Water Cooled Chilled Water Plant,4.0,,,53.0,N,,049325,1.28302086106105,103.852922838329,DOWNTOWN CORE
"3 FULLERTON ROAD, SINGAPORE 049215",,,,,,,Commercial Building,Retail,,2003.0,,,,,,,,Air Cooled Chilled Water Plant,1.0,,,0.0,N,,049215,1.28705068359754,103.853593467246,DOWNTOWN CORE
"200 VICTORIA STREET, SINGAPORE 188021",,,,,,,Commercial Building,Retail,,1994.0,Platinum,2021.0,Existing Building for Non-Residential buildings (version 3),,,,,Water Cooled Chilled Water Plant,2.0,,,60.0,N,,188021,1.29911287475873,103.855411173758,DOWNTOWN CORE
"10 SINARAN DRIVE, SINGAPORE 307506",540.6914853238867,Bottom,521.5452935222672,Bottom,526.7847608805668,Bottom,Commercial Building,Mixed Development,,2006.0,,,,31616.0,30118.0,0.9526189271255061,0.0,Water Cooled Chilled Water Plant,12.0,,,5.0,N,,307506,1.32044103104797,103.844192628979,NOVENA
"1 GOLDHILL PLAZA, SINGAPORE 308899",399.4466936708861,Bottom,336.91489620253157,Bottom,352.61912278481014,Bottom,Commercial Building,Mixed Development,,1970.0,,,,7900.0,6795.0,0.860126582278481,0.0,Others,6.0,,,0.0,N,,308899,1.31782919793186,103.842889167307,NOVENA
"583 ORCHARD ROAD, SINGAPORE 238884",382.58918787288445,Bottom,344.65627663460367,Bottom,351.9107715410528,Bottom,Commercial Building,Mixed Development,,1985.0,,,,24639.0,23238.0,0.9431389260927797,0.0,Water Cooled Chilled Water Plant,12.0,0.8,2021-07-26,50.0,N,,238884,1.30624873073847,103.829034914315,ORCHARD
"133 NEW BRIDGE ROAD, SINGAPORE 059413",356.302471566139,3rd,314.98744802464586,Bottom,324.9879014163647,Bottom,Commercial Building,Mixed Development,,1990.0,Certified,2022.0,Existing Building for Non-Residential buildings (version 3),51611.0,38529.0,0.7465269031795547,0.0,Water Cooled Chilled Water Plant,1.0,0.63,2015-05-15,80.0,N,,059413,1.28518516098542,103.844942912274,OUTRAM
"9 SCOTTS ROAD, SINGAPORE 228210",371.9305540318157,Bottom,313.08403547266414,Bottom,324.2368038032547,Bottom,Commercial Building,Mixed Development,,1997.0,,,,10938.0,8185.0,0.7483086487474858,0.0,Air Cooled Chilled Water Plant,1.0,,,4.0,N,,228210,1.30654704697701,103.832128174215,ORCHARD
"277 ORCHARD ROAD, SINGAPORE 238858",369.8760243357338,3rd,302.6216786689844,Bottom,308.8053762105786,Bottom,Commercial Building,Mixed Development,,2014.0,Platinum,2020.0,New Building for Non-Residential buildings (version 3),48324.0,48324.0,1,499.0,Water Cooled Chilled Water Plant,7.0,,,80.0,N,,238858,1.30048912114759,103.839325098624,ORCHARD
"165 TANJONG PAGAR ROAD, SINGAPORE 088539",345.35494704598693,3rd,288.80742873596313,3rd,286.84428448027643,Bottom,Commercial Building,Mixed Development,,1998.0,GoldPlus,2019.0,Existing Building for Non-Residential buildings (version 3),52095.0,42900.0,0.8588760535746461,384.0,Water Cooled Chilled Water Plant,4.0,0.65,2021-07-15,60.0,N,,088539,1.27497303218867,103.843595205997,DOWNTOWN CORE
"109 NORTH BRIDGE ROAD, SINGAPORE 179097",208.42561592818944,2nd,365.24516559895125,Bottom,281.9415271216206,Bottom,Commercial Building,Mixed Development,,2019.0,GoldPlus,2022.0,New Building for Non-Residential buildings (version 4.1),80858.0,75398.0,0.8999952253628725,329.0,Water Cooled Chilled Water Plant,2.0,,,100.0,Y,,179097,1.29109531029255,103.849924781238,DOWNTOWN CORE
"30 MERCHANT ROAD, SINGAPORE 058282",367.00220901889094,3rd,270.2349939061548,3rd,274.9130103595369,Bottom,Commercial Building,Mixed Development,,1996.0,,,,13128.0,8981.0,0.6841102985984155,0.0,Water Cooled Chilled Water Plant,24.0,1.1,2018-12-28,90.0,N,,058282,1.2892925052942,103.844167619098,SINGAPORE RIVER
"391A ORCHARD ROAD, SINGAPORE 238873",288.805312451835,3rd,4.362179770406271,Top,256.3052036488392,3rd,Commercial Building,Mixed Development,,1993.0,Platinum,2022.0,Existing Building for Non-Residential buildings (version 3),175179.0,174705.0,0.9972941962221499,0.0,Water Cooled Chilled Water Plant,5.0,0.63,2021-03-11,80.0,Y,,238873,1.30242417189411,103.834676124723,ORCHARD
"581 ORCHARD ROAD, SINGAPORE 238883",286.49276663417635,3rd,248.52146924537013,3rd,252.44046580823886,3rd,Commercial Building,Mixed Development,,1969.0,,,,38986.0,30308.0,0.7774072744061971,423.0,Water Cooled Chilled Water Plant,5.0,0.69,2019-09-01,75.0,N,,238883,1.30587902361324,103.829314888722,ORCHARD
"1 KIM SENG PROMENADE, SINGAPORE 237994",195.80524178336034,Top,230.8082821064779,3rd,244.67046891990856,3rd,Commercial Building,Mixed Development,,1997.0,GoldPlus,2021.0,Existing Building for Non-Residential buildings (version 3),135183.0,119249.0,0.8821301495010467,0.0,Water Cooled Chilled Water Plant,12.0,0.64,2020-04-01,95.0,N,,237994,1.2934759620704,103.831975865363,SINGAPORE RIVER
"501 ORCHARD ROAD, SINGAPORE 238880",260.3949630314233,3rd,233.38170055452866,3rd,241.9652033271719,3rd,Commercial Building,Mixed Development,,1993.0,Gold,2022.0,Existing Building for Non-Residential buildings (version 3),43280.0,39800.0,0.9195933456561922,0.0,Water Cooled Chilled Water Plant,4.0,0.69,2017-06-22,76.0,N,,238880,1.30467628730252,103.830642027577,ORCHARD
"101 THOMSON ROAD, SINGAPORE 307591",274.9072890888639,3rd,250.88546863390297,3rd,233.43420474017014,3rd,Commercial Building,Mixed Development,,1984.0,GoldPlus,2021.0,Existing Non-Residental Buildings ENRB: 2017,65947.0,61563.0,0.9233295838020248,0.0,Water Cooled Chilled Water Plant,1.0,0.6,2021-04-13,53.0,N,,307591,1.31699088160901,103.843866811519,NOVENA
"401 MACPHERSON ROAD, SINGAPORE 368125",232.35980427582052,2nd,191.17888286660641,2nd,227.7563256549232,3rd,Commercial Building,Mixed Development,,2016.0,Legislated,2016.0,,13284.0,10000.0,0.7527853056308341,298.0,Water Cooled Chilled Water Plant,2.0,0.8,2017-04-27,99.0,N,,368125,1.3317705447992,103.879294500005,TOA PAYOH
"7500A BEACH ROAD, SINGAPORE 199591",261.39697531687796,3rd,225.31600853902603,3rd,224.46025830553705,3rd,Commercial Building,Mixed Development,,1983.0,Gold,2017.0,Existing Building for Non-Residential buildings (version 3),74950.0,69885.0,0.9324216144096064,872.0,Water Cooled Chilled Water Plant,0.0,0.57,2017-07-21,85.0,N,,199591,1.29971949507987,103.860829893192,DOWNTOWN CORE
"20 UPPER CIRCULAR ROAD, SINGAPORE 058416",246.0936059907834,3rd,225.73647203602854,3rd,224.3908457268538,3rd,Commercial Building,Mixed Development,,1988.0,Certified,2019.0,Existing Building for Non-Residential buildings (version 3),19096.0,13906.0,0.7282153330540427,0.0,Water Cooled Chilled Water Plant,4.0,,,0.0,N,,058416,1.28897209658289,103.848459830887,SINGAPORE RIVER
"60 ORCHARD ROAD, SINGAPORE 238889",240.00794333918105,2nd,76.24769922735247,Top,210.0917851144041,2nd,Commercial Building,Mixed Development,,2002.0,Gold,2015.0,Existing Building for Non-Residential buildings (version 2.1),53582.0,42888.0,0.800418050837968,0.0,Water Cooled Chilled Water Plant,6.0,0.72,2019-02-01,75.0,N,,238889,1.29940239409636,103.845516022173,MUSEUM
"545 ORCHARD ROAD, SINGAPORE 238882",228.3433276489313,2nd,202.59705320600276,3rd,209.30123522055482,2nd,Commercial Building,Mixed Development,,1974.0,GoldPlus,2018.0,Existing Building for Non-Residential buildings (version 3),17592.0,14909.0,0.847487494315598,0.0,Water Cooled Chilled Water Plant,1.0,0.65,2017-12-26,90.0,N,,238882,1.30550610748913,103.829984822014,ORCHARD
"2 SERANGOON ROAD, SINGAPORE 218227",40.897662665824384,Top,170.31964624131396,2nd,208.90479198628282,2nd,Commercial Building,Mixed Development,,2019.0,GoldPlus,2019.0,Non-Residential Buildings NRB: 2015,22162.0,10476.0,0.47270101976355927,320.0,Air Cooled Chilled Water Plant,1.0,0.65,2021-02-08,10.0,N,,218227,1.30512222179237,103.851438822181,ROCHOR
